"channel","pitch","tick_on","tick_off","dur_ticks","velocity","nota_nombre","clase_pitch","fuera_escala_mayor","fuera_escala_menor","duracion_muy_corta","velocidad_anomala","intervalo_disonante"
0,50,0,480,480,69,"D3",2,TRUE,FALSE,FALSE,TRUE,FALSE
0,74,0,480,480,73,"D5",2,TRUE,FALSE,FALSE,TRUE,FALSE
0,66,960,1440,480,45,"F#4",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,960,1094,134,66,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,1082,1212,130,55,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,1561,1693,132,55,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,1680,1813,133,55,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,1800,1932,132,55,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,66,1920,2400,480,37,"F#4",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,85,3361,3422,61,45,"C#6",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,86,3602,3660,58,45,"D6",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,62,4560,4800,240,33,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,52,4800,5041,241,37,"E3",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,78,5041,5160,119,44,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,5160,5281,121,44,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,57,5281,5340,59,37,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,61,5520,5581,61,30,"C#4",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,79,5520,5581,61,46,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,77,5760,6000,240,54,"F5",5,TRUE,TRUE,FALSE,FALSE,TRUE
0,78,6000,6240,240,45,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,66,6720,7200,480,45,"F#4",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,6720,6852,132,66,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,6842,6972,130,55,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,7321,7453,132,55,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,7440,7573,133,55,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,7561,7692,131,55,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,66,7680,8160,480,37,"F#4",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,85,9121,9181,60,45,"C#6",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,86,9360,9421,61,45,"D6",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,62,10320,10560,240,33,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,52,10560,10801,241,37,"E3",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,78,10801,10920,119,44,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,10920,11042,122,44,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,57,11042,11280,238,37,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,11161,11280,119,44,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,61,11280,11520,240,32,"C#4",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,78,12480,12568,88,47,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,12562,12649,87,43,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,12640,12728,88,48,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,66,12722,12841,119,26,"F#4",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,12722,12808,86,43,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,12799,12888,89,48,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,12880,12968,88,44,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,12959,13048,89,48,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,13040,13127,87,44,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,13119,13207,88,44,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,66,13200,13320,120,30,"F#4",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,76,13200,13332,132,48,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,74,13320,13452,132,44,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,64,13440,13560,120,37,"E4",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,73,13440,13560,120,50,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,67,13682,13802,120,29,"G4",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,76,14400,14521,121,50,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,66,14521,14652,131,38,"F#4",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,67,14641,14772,131,38,"G4",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,66,14760,14892,132,38,"F#4",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,62,15000,15133,133,40,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,61,15120,15252,132,40,"C#4",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,57,16320,16440,120,36,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,16320,16408,88,47,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,79,16480,16569,89,48,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,61,16562,16681,119,26,"C#4",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,79,16959,17047,88,44,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,61,17040,17160,120,30,"C#4",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,76,17160,17292,132,44,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,54,17280,17400,120,37,"F#3",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,54,18600,18732,132,38,"F#3",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,55,18720,18852,132,39,"G3",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,61,19080,19212,132,42,"C#4",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,62,19200,19680,480,44,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,19560,19693,133,49,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,19680,19812,132,50,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,85,20040,20173,133,53,"C#6",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,86,20161,20292,131,55,"D6",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,85,20280,20414,134,56,"C#6",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,57,20640,20761,121,37,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,20640,20773,133,56,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,20761,20894,133,55,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,76,21361,21493,132,45,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,75,21482,21612,130,43,"D#5",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,76,21600,21732,132,45,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,78,21720,21853,133,47,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,21840,21972,132,49,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,79,22320,22452,132,53,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,22441,22572,131,51,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,55,22560,22680,120,30,"G3",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,74,22680,22813,133,48,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,56,22801,22920,119,30,"G#3",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,73,23041,23173,132,50,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,74,23160,23292,132,42,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,55,23280,23520,240,40,"G3",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,73,23280,23412,132,42,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,50,23761,23880,119,40,"D3",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,49,24000,24242,242,50,"C#3",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,79,24000,24132,132,55,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,45,24242,24480,238,44,"A2",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,24242,24373,131,46,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,79,24480,24613,133,56,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,24601,24732,131,47,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,54,24720,24841,121,44,"F#3",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,76,24720,24853,133,48,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,73,24962,25093,131,57,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,74,25082,25213,131,44,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,55,25201,25440,239,44,"G3",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,73,25201,25332,131,44,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,50,25680,25800,120,45,"D3",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,49,25921,26162,241,54,"C#3",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,79,25921,26052,131,65,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,45,26162,26400,238,47,"A2",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,26162,26292,130,54,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,79,26400,26533,133,69,"G5",7,TRUE,FALSE,FALSE,TRUE,TRUE
0,78,26521,26652,131,56,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,54,26640,26760,120,48,"F#3",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,76,26640,26773,133,56,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,73,26880,27000,120,79,"C#5",1,FALSE,TRUE,FALSE,TRUE,FALSE
0,78,27360,27481,121,74,"F#5",6,FALSE,FALSE,FALSE,TRUE,FALSE
0,73,27842,27960,118,77,"C#5",1,FALSE,TRUE,FALSE,TRUE,FALSE
0,78,28321,28442,121,77,"F#5",6,FALSE,FALSE,FALSE,TRUE,FALSE
0,74,28680,28801,121,64,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,73,28801,28891,90,69,"C#5",1,FALSE,TRUE,FALSE,TRUE,TRUE
0,76,28801,28891,90,84,"E5",4,FALSE,FALSE,FALSE,TRUE,FALSE
0,81,29041,29131,90,74,"A5",9,FALSE,FALSE,FALSE,TRUE,FALSE
0,81,29282,29371,89,74,"A5",9,FALSE,FALSE,FALSE,TRUE,FALSE
0,81,29521,29612,91,74,"A5",9,FALSE,FALSE,FALSE,TRUE,FALSE
0,81,29761,30180,419,74,"A5",9,FALSE,FALSE,FALSE,TRUE,FALSE
0,74,30180,30240,60,41,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,73,30240,30360,120,42,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,73,30481,30600,119,40,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,74,30600,30720,120,40,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,57,30720,30960,240,34,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,75,30720,30960,240,45,"D#5",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,80,31921,32160,239,42,"G#5",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,57,32160,32400,240,29,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,74,33360,33600,240,40,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,56,33600,33841,241,34,"G#3",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,74,33841,34080,239,42,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,52,34080,34320,240,30,"E3",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,73,34080,34320,240,45,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,62,34320,34560,240,28,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,71,34320,34560,240,42,"B4",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,61,34560,34801,241,34,"C#4",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,34801,35041,240,44,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,56,35041,35281,240,30,"G#3",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,54,36001,36241,240,29,"F#3",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,76,36180,36241,61,42,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,74,36241,36480,239,47,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,52,36480,36722,242,34,"E3",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,74,37200,37320,120,44,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,73,37320,37440,120,42,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,73,37680,37801,121,42,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,74,37920,38041,121,44,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,75,38160,38280,120,47,"D#5",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,57,38401,38640,239,34,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,75,38401,38640,239,43,"D#5",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,76,39181,39240,59,37,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,75,39240,39300,60,37,"D#5",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,76,39300,39360,60,37,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,80,39601,39720,119,42,"G#5",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,57,39840,40080,240,29,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,74,41101,41160,59,37,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,73,41160,41220,60,37,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,74,41220,41280,60,37,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,56,41280,41521,241,34,"G#3",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,74,41521,41640,119,42,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,52,41760,42000,240,30,"E3",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,43201,43680,479,45,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,43680,44160,480,30,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,43680,43740,60,43,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,43740,43800,60,39,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,43800,43860,60,43,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,43860,43920,60,40,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,43920,44000,80,43,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,68,44081,44160,79,40,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,57,44160,44640,480,38,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,76,44281,44400,119,44,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,75,44400,44520,120,47,"D#5",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,76,44520,44640,120,43,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,44881,45000,119,49,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,75,44881,45000,119,51,"D#5",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,76,45000,45120,120,51,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,45600,45720,120,56,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,74,45600,45720,120,62,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,64,45841,45960,119,48,"E4",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,74,45841,45960,119,52,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,76,46200,46321,121,44,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,75,46321,46440,119,47,"D#5",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,76,46440,46561,121,43,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,57,46800,46920,120,50,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,75,46800,46920,120,51,"D#5",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,76,46920,47040,120,51,"E5",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,56,47521,47641,120,56,"G#3",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,74,47521,47641,120,62,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,52,47762,47880,118,51,"E3",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,74,47762,47880,118,52,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,64,48120,48240,120,35,"E4",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,63,48240,48360,120,37,"D#4",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,64,48360,48480,120,34,"E4",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,64,48600,48721,121,37,"E4",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,63,48721,48840,119,40,"D#4",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,81,48721,48840,119,57,"A5",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,62,49440,49560,120,49,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,80,49440,49560,120,63,"G#5",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,64,50040,50161,121,35,"E4",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,63,50161,50281,120,37,"D#4",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,64,50281,50401,120,34,"E4",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,45,50642,50761,119,57,"A2",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,63,50642,50761,119,40,"D#4",3,FALSE,TRUE,FALSE,FALSE,TRUE
0,64,50761,50881,120,40,"E4",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,44,51361,51480,119,60,"G#2",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,62,51361,51480,119,49,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,40,51600,51720,120,58,"E2",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,62,51600,51720,120,41,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,69,52680,52801,121,29,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,52801,52920,119,35,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,52920,53042,122,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,53042,53160,118,30,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,53160,53280,120,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,53880,54001,121,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,54001,54120,119,30,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,54120,54240,120,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,80,54120,54161,41,45,"G#5",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,54360,54481,121,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,54481,54601,120,30,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,80,54481,54601,120,47,"G#5",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,54601,54720,119,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,54842,54961,119,32,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,54961,55081,120,32,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,81,54961,55200,239,45,"A5",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,62,55200,55320,120,34,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,80,55200,55440,240,47,"G#5",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,55320,55440,120,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,55440,55560,120,30,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,78,55440,55680,240,45,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,55800,55920,120,37,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,55920,56040,120,28,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,56040,56160,120,28,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,56520,56640,120,37,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,56640,56760,120,45,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,56760,56882,122,39,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,56882,57000,118,39,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,57000,57120,120,39,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,73,59100,59160,60,49,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,62,59160,59282,122,39,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,69,60360,60480,120,29,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,60480,60601,121,35,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,60601,60721,120,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,60721,60840,119,30,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,60840,60961,121,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,61561,61680,119,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,61680,61801,121,30,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,61801,61921,120,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,80,61801,61840,39,45,"G#5",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,62040,62162,122,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,62162,62280,118,30,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,80,62162,62280,118,47,"G#5",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,62280,62400,120,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,62521,62640,119,32,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,62640,62761,121,32,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,81,62640,62880,240,45,"A5",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,62,62880,63002,122,34,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,80,62880,63121,241,47,"G#5",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,63002,63121,119,30,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,63121,63241,120,30,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,78,63121,63360,239,45,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,63480,63600,120,37,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,63600,63720,120,28,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,63720,63840,120,28,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,64200,64320,120,37,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,64320,64441,121,45,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,64441,64561,120,39,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,64561,64681,120,39,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,69,64681,64801,120,39,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,73,66780,66841,61,49,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,62,66841,66960,119,39,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,69,69121,69361,240,75,"A4",9,FALSE,FALSE,FALSE,TRUE,FALSE
0,41,69600,69841,241,52,"F2",5,TRUE,TRUE,FALSE,FALSE,FALSE
0,53,69600,69841,241,63,"F3",5,TRUE,TRUE,FALSE,FALSE,TRUE
0,71,69600,69841,241,64,"B4",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,74,69600,69841,241,64,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,80,69600,69841,241,75,"G#5",8,FALSE,TRUE,FALSE,TRUE,TRUE
0,81,70080,70321,241,75,"A5",9,FALSE,FALSE,FALSE,TRUE,FALSE
0,74,71040,71280,240,47,"D5",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,64,71280,71401,121,36,"E4",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,73,71521,71761,240,47,"C#5",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,62,71761,71881,120,35,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,52,72001,72960,959,40,"E3",4,FALSE,FALSE,FALSE,FALSE,TRUE
0,62,72001,72240,239,39,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,71,72001,72240,239,47,"B4",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,61,72240,72360,120,34,"C#4",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,69,72480,72720,240,47,"A4",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,59,72720,72841,121,34,"B3",11,FALSE,FALSE,FALSE,FALSE,TRUE
0,68,72720,72841,121,41,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,57,72960,73440,480,39,"A3",9,FALSE,FALSE,FALSE,FALSE,TRUE
0,62,72960,73920,960,45,"D4",2,TRUE,FALSE,FALSE,FALSE,TRUE
0,68,72960,73920,960,54,"G#4",8,FALSE,TRUE,FALSE,FALSE,TRUE
0,50,74880,75360,480,69,"D3",2,TRUE,FALSE,FALSE,TRUE,FALSE
0,74,74880,75360,480,73,"D5",2,TRUE,FALSE,FALSE,TRUE,FALSE
0,66,75841,76320,479,45,"F#4",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,75841,75973,132,66,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,75961,76093,132,55,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,76441,76572,131,55,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,78,76560,76693,133,55,"F#5",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,79,76681,76812,131,55,"G5",7,TRUE,FALSE,FALSE,FALSE,TRUE
0,66,76800,77280,480,37,"F#4",6,FALSE,FALSE,FALSE,FALSE,TRUE
0,85,78241,78302,61,45,"C#6",1,FALSE,TRUE,FALSE,FALSE,TRUE
0,86,78480,78541,61,45,"D6",2,TRUE,FALSE,FALSE,FALSE,TRUE
